lostid,PartnerID,PC,PCName,Found_Date,Lost_Date,Found_Color,Lost_Color,Found_CaseColor,Lost_CaseColor,Found_Brand,Lost_Brand,Found_Material,Lost_Material,Found_CustomAttr,Lost_CustomAttr,Found_DDLocation,Lost_DDLocation,Found_Room_flight,Lost_Room_flight,Found_SerialNumber,Lost_SerialNumber,Found_Cash,Lost_Cash
22493286,16650,320,ID Card - Employee,04/01/2022,04/01/2022,0,0,0,0,98,0,0,0,22177,25259,0,0,Q88,,,,0,0
23489671,2474,67,Wallet,06/16/2022,06/16/2022,2,2,0,0,0,0,39,39,947,947,0,0,2184,,,,0,0
22417171,16885,5,Coat - Jacket,04/01/2022,04/02/2022,9,2,0,0,0,0,18,47,15586,15586,0,0,1199,WS1199,,,0,0
21770358,2474,183,Laptop,02/08/2022,02/09/2022,2,3,2,2,1014,1014,0,0,949,949,0,0,2026,,,,0,0
22385869,16909,140,Fanny pack,03/30/2022,03/30/2022,0,2,0,0,0,0,0,0,16149,16149,153,0,,,,,0,0
21972840,2474,68,Passport,02/26/2022,02/26/2022,0,0,0,0,0,0,0,0,1027,1027,191,191,1488,ua1488,,,0,0
22493294,16650,448,Tickets - LIRR Tickets,04/03/2022,04/03/2022,0,0,0,0,0,0,0,0,25259,25259,0,0,Q83,,,,0,0
21487083,16130,1,Shirt,01/09/2022,01/10/2022,4,1,0,0,1114,0,3,0,8554,8554,0,0,,,,,0,0
21407042,12578,34,Sandals,01/05/2022,12/30/1899,9,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22726851,16650,65,Drivers License,04/07/2022,04/08/2022,9,0,0,0,0,0,39,0,22177,25276,0,132,,,,,0,0
21709530,16734,231,iPhone,02/01/2022,02/03/2022,2,4,17,9,0,0,0,0,16842,16842,2064,2064,,,,,0,0
22285085,2474,183,Laptop,02/26/2020,03/23/2022,2,3,0,0,822,822,0,0,1005,1005,0,0,UA77,733,,,0,0
21662082,16909,149,Pocketbook/Purse,01/28/2022,01/29/2022,0,2,0,0,0,0,0,58,16146,16146,104,0,,,,,0,0
21441205,16885,218,iPad,01/05/2022,01/06/2022,3,3,4,4,0,0,0,0,15549,15549,0,0,4019,ws4019,,,0,0
21845946,11422,5,Coat - Jacket,02/15/2022,02/15/2022,3,3,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23099332,17744,271,Fitness Device,05/23/2022,05/23/2022,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22741064,2474,218,iPad,04/25/2022,04/26/2022,16,16,16,16,0,0,0,0,951,951,1251,0,1564,,,GG7DP09PQ16W,0,0
21620947,13802,231,iPhone,01/22/2022,01/24/2022,2,2,2,2,0,0,0,0,0,0,3036,1259,,,Unknown,unkown,0,0
23043102,17254,181,Charger,05/10/2022,05/10/2022,1,1,0,0,0,0,0,0,18935,18935,0,0,,,,,0,0
22683583,16650,146,Prescription glasses,04/12/2022,04/11/2022,0,14,0,25,0,0,0,0,25246,25246,0,0,,,,,0,0
22686485,16650,459,ID Holder,03/26/2022,03/31/2022,2,2,0,0,997,0,43,64,22177,25281,0,0,,,,,0,0
23049951,14677,177,Keys,05/21/2022,05/20/2022,0,0,0,0,0,0,0,0,6901,6901,810,810,05/16/22,882,,,0,0
21650771,14677,135,Backpack,01/24/2022,01/24/2022,4,2,0,0,0,0,0,0,6899,6899,0,0,"Feb 20, 2022",1/20/2022,,,0,0
22065473,14677,5,Coat - Jacket,03/06/2022,03/06/2022,2,2,0,0,0,0,8,3,6895,6895,0,0,"Feb. 27, 2022",VOY 023,,,0,0
22933868,16650,66,Credit or Debit card,05/06/2022,05/06/2022,0,0,0,0,697,98,0,0,25241,25241,0,0,BX19,,,,0,0
21497363,17489,422,Airpods/Case,01/11/2022,01/11/2022,1,1,0,0,879,0,0,0,20581,20581,0,0,,,,,0,0
22902567,4389,66,Credit or Debit card,05/07/2022,05/08/2022,0,0,0,0,696,696,0,0,1190,1190,0,0,,,,,0,0
22741899,15723,181,Charger,04/26/2022,04/26/2022,8,1,1,0,0,0,0,0,13924,13924,0,0,,,,,0,0
22161082,2474,183,Laptop,03/14/2022,03/14/2022,2,2,2,2,823,822,0,0,947,947,0,0,525,,,,0,0
22156296,11422,390,Headwear - Other,03/13/2022,03/13/2022,10,9,0,0,0,0,3,0,0,0,0,0,,,,,0,0
22604827,16695,5,Coat - Jacket,04/15/2022,04/16/2022,2,2,0,0,1278,0,46,0,13764,13764,0,0,,,,,0,0
21780083,16650,67,Wallet,01/25/2022,01/25/2022,0,9,0,0,0,0,0,39,22177,25253,0,0,,,,,0,0
22549713,17822,217,Not Listed,04/12/2022,04/11/2022,0,0,0,0,0,0,0,0,26333,26333,0,0,,,,,0,0
23220737,17800,33,Sneakers,05/27/2022,05/31/2022,1,0,0,0,653,653,0,0,25936,25936,0,0,,,,,0,0
22808077,18082,40,Shoes,05/01/2022,05/01/2022,2,2,0,0,2747,2747,7,0,28244,28244,0,0,725,725,,,0,0
21600019,16130,66,Credit or Debit card,01/22/2022,01/22/2022,0,0,0,0,697,996,0,0,8555,8555,0,0,,,,,0,0
23393466,3216,231,iPhone,06/13/2022,06/13/2022,2,2,2,2,1015,0,0,0,0,0,0,0,,,,,0,0
22080985,17975,55,Book,03/07/2022,03/07/2022,0,0,0,0,0,0,0,0,27601,27601,0,0,,,,,0,0
22726471,16501,217,Not Listed,04/23/2022,04/25/2022,0,0,0,0,0,0,0,0,13039,13039,0,0,,,,,0,0
23262511,16473,365,Lunch Bag or Box,06/04/2022,06/04/2022,0,0,0,0,0,0,0,0,11898,11898,0,0,,,,,0,0
21833887,16650,346,ID Card - Membership or Nametag or Other ,02/08/2022,02/08/2022,0,0,0,0,0,0,0,0,22177,25238,0,0,M15- @91 St and 2nd Avenue,,,,0,0
22378165,16650,135,Backpack,03/28/2022,03/28/2022,0,0,0,0,0,0,0,0,22177,25236,0,0,?,,,,0,0
22508131,17787,1,Shirt,03/24/2022,03/23/2022,12,12,0,0,438,0,3,0,0,0,0,0,,,,,0,0
21512298,16130,5,Coat - Jacket,01/13/2022,01/13/2022,4,0,0,0,1048,1048,68,0,8554,8554,0,0,,,,,0,0
23015236,16650,67,Wallet,05/06/2022,05/09/2022,0,0,0,0,0,0,0,0,22177,25267,0,0,Left 33rd st for riverdale skipping inwood at 515,,,,18.86,0
22493298,16650,66,Credit or Debit card,04/08/2022,04/06/2022,0,0,0,0,0,97,0,0,22177,25259,0,0,Q88,,,,0,0
21393191,16130,66,Credit or Debit card,01/01/2022,01/01/2022,16,0,0,0,0,98,0,0,8552,8552,0,0,,,,,0,0
21621853,17710,40,Shoes,01/20/2022,01/24/2022,3,3,0,0,686,995,7,7,25338,25338,0,0,,,,,0,0
22301472,7898,177,Keys,03/24/2022,03/24/2022,0,0,0,0,0,0,0,0,0,0,810,810,,,,,0,0
23224542,16130,143,Sunglasses,06/01/2022,06/01/2022,2,9,0,0,0,0,0,0,8571,8571,0,0,,,,,0,0
21571819,17952,231,iPhone,01/19/2022,01/19/2022,5,5,12,17,0,0,0,0,27374,27374,2119,2119,,,,,0,0
21442124,11422,67,Wallet,01/05/2022,01/06/2022,6,6,0,0,0,0,0,39,0,0,0,0,,,,,0,0
21777244,11422,182,Tablet,02/09/2022,02/09/2022,9,2,0,3,775,1013,0,0,0,0,0,0,,,,,0,0
22877264,16508,66,Credit or Debit card,05/06/2022,05/07/2022,4,0,0,0,0,98,0,0,12728,12728,0,0,,,,,0,0
23435967,16130,425,Disney MagicBands,06/16/2022,06/16/2022,5,5,0,0,0,0,0,0,8571,8571,0,0,,,,,0,0
22342255,13947,1,Shirt,03/26/2022,03/27/2022,11,4,0,0,417,417,0,0,0,0,0,0,,,,,0,0
23075593,15053,5,Coat - Jacket,05/21/2022,05/21/2022,2,2,0,0,0,978,0,8,0,0,0,0,,,,,0,0
22100779,16685,184,"Android, Blackberry, Windows, Other",03/07/2022,03/09/2022,2,2,2,2,833,833,0,0,13967,13967,0,0,,,35012167421410,350121674214010,0,0
21619403,17791,243,Misc Toiletries,02/07/2022,01/20/2022,0,0,0,0,0,0,0,0,25893,25893,809,0,n/a,29108,,,0,0
22042722,16130,231,iPhone,03/04/2022,03/04/2022,10,10,10,0,0,0,0,0,8552,8552,2119,2119,,,,,0,0
21573795,7085,1,Shirt,01/19/2022,01/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22199298,16130,231,iPhone,03/16/2022,03/16/2022,2,3,2,2,0,0,0,0,8552,8552,3045,3044,,,,,0,0
23083706,17023,255,Ski Helmet,05/19/2022,05/22/2022,0,0,0,0,1565,1565,0,0,16866,16866,0,0,,,,,0,0
22424111,16507,10,Shorts,04/01/2022,04/02/2022,4,4,0,0,0,0,8,0,12723,12723,0,0,,,,,0,0
21976011,17800,67,Wallet,02/25/2022,02/26/2022,2,2,0,0,1606,0,39,39,25936,25936,0,0,,,,,0,0
23121255,16910,103,Necklace,05/24/2022,05/24/2022,0,0,0,0,0,0,9,9,16173,16173,0,0,,,,,0,0
23573586,16500,358,Assorted Items,06/25/2022,06/25/2022,2,0,0,0,984,0,0,0,12454,12454,0,0,,,,,0,0
22285203,16650,65,Drivers License,03/17/2022,03/17/2022,0,0,0,0,0,0,0,0,22177,25295,0,132,,,,,0,0
23326814,2185,67,Wallet,06/04/2022,06/08/2022,0,2,0,0,0,0,0,0,27172,27172,0,0,20-1356,20135,,,0,0
22238675,3306,231,iPhone,03/19/2022,03/19/2022,8,2,9,12,0,0,0,0,0,0,3009,2063,,,,,0,0
23460554,12899,463,Baggage - Other,06/17/2022,06/18/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21436159,11422,193,Headphones,01/04/2022,01/05/2022,4,2,0,0,0,1284,0,0,0,0,0,0,,,,,0,0
22401513,14722,218,iPad,03/29/2022,03/29/2022,3,3,2,2,0,0,0,0,7083,7083,1251,0,1297,1297,DMPZG9GMLMPD,F9FD804LLMPD,0,0
21467010,16912,297,Stuffed Toy,01/07/2022,01/08/2022,0,0,0,0,0,0,0,0,16191,16191,0,0,,,,,0,0
21004942,2474,231,iPhone,11/28/2021,11/28/2021,8,16,25,11,0,0,0,0,168,950,1258,0,4728,1427,,,0,0
22956393,14677,421,Roller Bag,05/08/2022,05/09/2022,0,3,0,0,0,0,0,19,6902,6902,0,0,05/06/22,5/6/2022,,,0,0
21535782,16130,135,Backpack,01/20/2022,01/15/2022,1,2,0,0,683,0,0,0,8551,8551,0,0,,,,,0,0
22026316,16650,67,Wallet,02/11/2022,02/11/2022,2,0,0,0,1656,0,39,0,22177,25276,0,0,,,,,0,0
23288867,16650,248,ID Card - State Issued,05/25/2022,05/26/2022,11,0,0,0,0,0,0,0,22177,25255,0,0,Select 15 bus,,,,0,0
22190733,16650,67,Wallet,03/08/2022,03/08/2022,9,9,0,0,997,1656,39,39,25253,25253,0,0,,,,,0,0
22709974,16130,66,Credit or Debit card,04/24/2022,04/24/2022,0,0,0,0,97,97,0,0,8554,8554,0,0,,,,,0,0
21625035,16650,497,MTA Metrocard - Student,01/14/2022,01/14/2022,16,0,0,0,2972,0,0,0,22177,25247,0,0,,,,,0,0
21488005,14678,63,Photo,01/06/2022,01/10/2022,0,0,0,0,0,0,0,0,7148,7148,1761,1760,12/27/2021,222,,,0,0
23530915,16130,66,Credit or Debit card,06/22/2022,06/22/2022,9,0,0,0,1675,694,39,0,8554,8554,0,0,,,,,0,0
22071577,17193,181,Charger,06/14/1973,03/06/2022,3,3,0,0,0,0,0,0,17658,17658,0,0,,,,,0,0
22752525,16650,66,Credit or Debit card,04/19/2022,04/19/2022,0,0,0,0,0,0,0,0,25249,25249,0,0,,,,,0,0
21587725,6392,231,iPhone,01/20/2022,01/20/2022,2,2,2,2,0,0,0,0,1460,1460,2063,2063,AA-8,899,356444109407445,FFWC7305KXKW,0,0
23226089,16130,431,Disney Souvenir,06/01/2022,06/01/2022,2,5,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
21936149,16130,66,Credit or Debit card,02/23/2022,02/23/2022,10,0,0,0,0,98,0,0,8554,8554,0,0,,,,,0,0
22037281,16650,67,Wallet,02/24/2022,02/24/2022,0,2,0,0,0,1606,0,39,22177,25253,0,0,,,,,0,0
22060039,16909,67,Wallet,03/06/2022,03/06/2022,2,2,0,0,0,1684,39,39,16146,16146,0,0,,,,,0,0
22473601,16130,207,Giftcard,04/06/2022,04/06/2022,0,0,0,0,996,0,0,0,8552,8552,0,0,,,,,0,0
23047436,16111,135,Backpack,05/19/2022,05/19/2022,2,2,0,0,0,0,0,0,8613,8613,0,0,,,,,0,0
21756206,6392,231,iPhone,02/06/2022,02/06/2022,2,2,17,17,0,0,0,0,1291,1291,2119,1268,1402,,,,0,0
23368538,16344,366,Water bottle,06/10/2022,06/11/2022,10,10,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22195745,17412,99,Bracelet or Wristlet,03/09/2022,03/09/2022,0,0,0,0,0,0,10,0,0,0,0,0,,,,,0,0
22223262,16508,143,Sunglasses,03/14/2022,03/18/2022,2,2,0,0,751,751,0,0,12728,12728,0,0,,,,,0,0
21994417,16684,362,Tote,02/26/2022,02/28/2022,4,4,0,0,0,0,19,0,14276,14276,0,0,,,,,0,0
20472399,2474,218,iPad,10/07/2021,10/11/2021,2,4,2,3,0,0,0,0,168,949,1797,0,348,,,dmpxdduujf89,0,0
21748155,2474,218,iPad,02/06/2022,02/06/2022,2,3,2,3,0,0,0,0,997,997,1249,1249,1602,1602,DMPDQ0VXNTHX,,0,0
22418428,2474,231,iPhone,03/31/2022,04/02/2022,2,2,2,2,0,0,0,0,947,947,2119,0,3544,,,,0,0
21583699,16130,66,Credit or Debit card,01/20/2022,01/21/2022,3,0,0,0,0,98,39,0,8554,8554,0,0,,,,,0,0
22204426,11422,68,Passport,03/17/2022,03/17/2022,0,0,0,0,0,0,0,0,0,0,0,403,,,,,0,0
23254354,16734,231,iPhone,06/03/2022,06/03/2022,10,10,17,17,0,0,0,0,14851,14851,3037,3037,,,,353009119971467,0,0
21700403,17017,67,Wallet,02/01/2022,02/02/2022,9,9,0,0,0,0,39,39,19069,19069,0,0,,,,,0,0
22404572,8110,67,Wallet,04/01/2022,04/01/2022,0,6,0,0,0,0,0,39,0,0,133,0,,,,,0,0
22281910,16130,387,Diapers,03/22/2022,03/22/2022,4,0,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
21700469,16650,451,MTA Metrocard,01/27/2022,01/27/2022,0,0,0,0,0,0,0,0,22177,25262,0,0,BXM7,,,,0,0
22166270,16491,135,Backpack,03/09/2022,03/14/2022,0,0,0,0,0,0,0,0,12445,12445,0,0,,,,,0,0
22173283,7900,176,Watch,03/12/2022,03/14/2022,0,0,0,0,1184,0,35,0,0,0,0,0,,,,,0,0
22439361,7374,5,Coat - Jacket,04/03/2022,04/03/2022,0,2,0,0,0,978,0,1,0,0,0,0,,,,,0,0
22017479,16650,67,Wallet,02/27/2022,02/28/2022,0,2,0,0,0,0,0,39,22177,25246,0,0,,,,,140,0
21493312,16650,362,Tote,01/04/2022,01/04/2022,0,2,0,0,0,0,0,0,25238,25238,0,0,,,,,0.2,0
21449292,16130,187,Camera,01/05/2022,01/06/2022,3,2,0,0,0,848,0,0,8551,8551,0,0,,,,,0,0
23107010,16650,479,MTA Metrocard - Senior,05/22/2022,05/22/2022,2,0,0,0,0,0,0,0,22177,25239,0,0,B46,,,,0,0
21609820,2474,218,iPad,01/21/2022,01/21/2022,2,3,2,3,0,0,0,0,947,947,1249,0,2378,,JJLWHQ2VY3,JJLWHQ2VY3,0,0
22022863,16130,231,iPhone,03/02/2022,03/02/2022,16,16,16,17,0,0,0,0,8552,8552,0,1609,,,,,0,0
21625035,16650,461,Benefit or Insurance Card,01/14/2022,01/14/2022,0,0,0,0,0,0,0,0,22177,25247,0,0,,,,,0,0
23053168,16650,67,Wallet,05/17/2022,05/17/2022,0,9,0,0,0,1645,0,39,25255,25255,0,0,M7,,,,6.72,0
23603215,5894,65,Drivers License,06/25/2022,06/27/2022,3,0,0,0,0,0,43,0,1243,1243,0,135,,Host Stand ,,,0,0
22331983,2474,218,iPad,03/23/2022,03/14/2022,3,2,4,4,0,0,0,0,168,32545,1249,1248,1122,UA1122,D07V41W2M4,,0,0
22064140,4826,421,Roller Bag,03/06/2022,03/01/2022,0,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21419089,16130,425,Disney MagicBands,01/02/2022,01/03/2022,1,4,0,0,0,0,0,0,8570,8570,0,0,,,,,0,0
22538844,4010,217,Not Listed,04/10/2022,04/10/2022,1,0,0,0,644,0,0,0,0,0,0,0,,,,,0,0
23447221,11422,10,Shorts,06/27/2022,06/17/2022,3,0,0,0,83,0,0,0,0,0,0,0,,,,,0,0
22887136,7085,48,Hat,05/04/2022,05/07/2022,0,9,0,0,996,0,0,0,0,0,0,0,,,,,0,0
22245880,16130,206,Money,03/20/2022,03/20/2022,11,0,0,0,0,0,41,0,8551,8551,0,0,,,,,0,101.01
22942206,16130,218,iPad,05/11/2022,05/11/2022,0,2,12,11,0,0,0,0,8570,8570,0,1248,,,,,0,0
22346994,16130,66,Credit or Debit card,03/27/2022,03/27/2022,10,0,0,0,997,696,39,0,8551,8551,0,0,,,,,0,0
21463876,16556,246,Sweater,01/03/2022,01/08/2022,2,2,0,0,0,0,0,3,12567,12567,0,0,,,,,0,0
22354696,17791,232,Storage Container | Tote,03/27/2022,03/28/2022,4,0,4,0,0,0,0,0,25896,25896,0,0,54-127,,,,0,0
23214883,18172,103,Necklace,05/23/2022,05/23/2022,0,0,0,0,0,0,10,49,31767,31767,0,0,7040,7040,,,0,0
21499391,16130,47,Cap,01/16/2022,01/11/2022,2,2,0,0,0,0,0,0,8551,8551,0,0,,,,,0,0
21618552,6099,463,Baggage - Other,01/22/2022,01/22/2022,0,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21501040,16650,10,Shorts,11/30/2021,11/30/2021,3,3,0,0,2737,2737,8,8,25295,25295,0,0,train from Huguenot to Oakwood staten island,,,,0,0
22211340,17253,217,Not Listed,03/18/2022,03/17/2022,0,0,0,0,0,0,11,0,0,0,0,0,,,,,0,0
22996581,12995,2,Pants,05/13/2022,05/15/2022,2,2,0,0,0,0,0,4,5691,5691,0,0,We forgot the room number but it was floor 18 at O,31831,,,0,0
22136407,4010,6,Dress -  Skirt,03/11/2022,03/12/2022,2,11,0,0,979,0,23,0,0,0,0,0,,,,,0,0
22477232,2474,68,Passport,04/02/2022,04/06/2022,0,0,0,0,0,0,0,0,947,947,280,280,1877,,,,0,0
22254016,16130,66,Credit or Debit card,03/20/2022,03/20/2022,11,0,0,0,0,97,0,0,8551,8551,0,0,,,,,0,0
23588642,16130,453,Lanyard,06/26/2022,06/26/2022,5,2,0,0,0,0,0,0,8555,8555,0,0,,,,,0,0
22442638,16703,99,Bracelet or Wristlet,04/04/2022,04/04/2022,0,0,0,0,0,0,9,9,13797,13797,0,0,,,,,0,0
23257923,16885,135,Backpack,06/03/2022,06/04/2022,2,3,0,0,0,0,0,0,15581,15581,0,0,2311,2311,,,0,0
22296416,16650,64,Folder,03/19/2022,03/19/2022,0,0,0,0,0,0,0,0,22177,25257,0,0,Q13,,,,0,0
21694433,16650,479,MTA Metrocard - Senior,01/26/2022,01/26/2022,0,0,0,0,0,0,0,0,22177,25267,132,0,Bxm1,,,,0,0
21844955,16650,67,Wallet,02/03/2022,02/03/2022,0,10,0,0,0,0,0,39,22177,25237,0,0,M7,,,,0,0
23127883,16130,184,"Android, Blackberry, Windows, Other",05/25/2022,05/25/2022,2,2,4,0,829,0,0,0,8554,8554,0,0,,,Idk,,0,0
22046074,16130,135,Backpack,03/04/2022,03/05/2022,0,0,0,0,0,0,0,0,8570,8570,0,0,,,,,0,0
22036249,16734,405,Wand,03/03/2022,03/04/2022,9,0,0,0,0,0,0,0,14725,14725,0,0,,,,,0,0
21532384,11422,397,Jeans,01/15/2022,01/15/2022,2,2,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21567237,16650,346,ID Card - Membership or Nametag or Other ,01/15/2022,01/15/2022,9,0,0,0,997,0,39,0,22177,25246,0,0,B63,,,,0,0
21412391,13350,149,Pocketbook/Purse,01/04/2022,01/03/2022,2,2,0,0,0,0,0,58,0,0,0,0,,,,,0,0
21704301,16130,67,Wallet,02/02/2022,02/02/2022,4,9,0,0,0,997,0,39,8555,8555,0,0,,,,,0,0
22493667,6392,231,iPhone,04/06/2022,04/08/2022,5,2,17,17,0,0,0,0,1377,1377,2119,3037,1710,,,,0,0
22409703,16130,425,Disney MagicBands,04/01/2022,04/01/2022,1,1,0,0,0,0,0,0,8554,8554,0,0,,,,,0,0
22962232,11422,177,Keys,05/12/2022,05/13/2022,0,0,0,0,0,0,0,0,0,0,0,810,,,,,0,0
22419136,2474,218,iPad,04/02/2022,04/02/2022,2,3,3,2,0,0,0,0,757,757,1250,1250,2006,2006,,F9FV3JSFGHKJ,0,0
21534531,15114,345,Toiletry bag,01/09/2022,01/09/2022,2,2,0,0,0,0,0,0,5809,5809,0,0,01/03/2022,MC20220103006,,,0,0
23540126,18057,181,Charger,06/23/2022,06/23/2022,1,1,0,0,0,0,0,0,28039,28039,0,0,,,,,0,0
22681838,6392,308,Shopping bag,04/21/2022,04/22/2022,0,0,0,0,0,0,0,0,13319,1294,219,0,2175,,,,0,0
21774134,16505,231,iPhone,02/09/2022,02/09/2022,1,1,2,2,0,0,0,0,12436,12436,1788,1788,,,,,0,0
21600913,18106,25,Gloves,01/21/2022,01/22/2022,9,10,0,0,2638,2638,0,0,28713,28713,0,0,,,,,0,0
22200982,18080,100,Earrings or Piercings,03/16/2022,03/16/2022,0,0,0,0,0,0,12,0,28180,28180,0,0,915,,,,0,0
22933523,17017,206,Money,05/10/2022,05/11/2022,0,0,0,0,0,0,0,0,19062,19062,0,0,,,,,1,1
22286081,16130,67,Wallet,03/20/2022,03/23/2022,13,9,0,0,1057,1639,3,39,8554,8554,0,0,,,,,0,0
23630474,7361,177,Keys,06/29/2022,06/29/2022,0,0,0,0,0,0,0,0,0,0,810,0,,,,,0,0
21525837,2474,184,"Android, Blackberry, Windows, Other",01/14/2022,01/15/2022,2,3,2,2,829,829,0,0,168,950,0,0,1218,1218,,358104711649747,0,0
22226975,18172,193,Headphones,03/12/2022,03/12/2022,4,4,0,0,0,2082,0,0,32512,31705,0,0,6576,6580,,,0,0
23586472,16130,206,Money,06/24/2022,06/26/2022,2,0,0,0,997,0,39,0,8554,8554,0,0,,,,,0,3
22178751,6454,231,iPhone,03/15/2022,03/15/2022,6,6,2,2,0,0,0,0,0,0,3036,0,,,356479109847398,,0,0
22330520,17412,240,Art,03/21/2022,03/26/2022,0,0,0,0,0,0,0,0,20134,20134,3010,3011,,,,,0,0
22936506,17017,67,Wallet,05/10/2022,05/11/2022,2,9,0,0,2561,0,39,39,19058,19058,0,0,,,,,0,0
21037079,2474,67,Wallet,11/26/2021,12/01/2021,16,16,0,0,0,0,39,39,168,950,0,0,485,,,,0,0
22150951,7574,129,Suitcase,03/12/2022,03/12/2022,3,3,0,0,0,0,18,18,0,0,0,0,,,,,0,0
22747373,17254,250,Cosmetics or Makeup,04/23/2022,04/23/2022,9,0,0,0,0,0,0,0,18935,18935,0,0,,,,,0,0
21873522,12995,5,Coat - Jacket,02/18/2022,02/18/2022,9,9,0,0,2981,2981,1,1,8770,8770,0,0,21034,21034,,,0,0
22943369,13342,178,Blankets,05/10/2022,05/10/2022,8,9,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21677833,16130,67,Wallet,01/30/2022,01/30/2022,8,12,0,0,997,997,41,39,8551,8551,0,0,,,,,0,0
23358855,17800,422,Airpods/Case,06/05/2022,06/04/2022,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
21914086,2474,194,Earbuds,02/14/2022,02/20/2022,1,1,0,0,2082,0,0,0,955,955,0,0,1216,,,,0,0
22934937,16650,135,Backpack,05/05/2022,05/05/2022,0,0,0,0,0,0,0,0,22177,25254,0,0,,,,,0,0
23111653,16790,65,Drivers License,05/23/2022,05/24/2022,0,0,0,0,0,0,0,0,14467,14467,0,121,,,,,0,0
23142103,6392,272,Pouch,05/24/2022,05/27/2022,2,2,0,0,0,0,0,0,1294,1294,0,0,A221,,,,0,0
23553874,3309,66,Credit or Debit card,06/24/2022,06/24/2022,0,0,0,0,696,696,0,0,0,0,0,0,,,,,0,0
23552742,16650,206,Money,06/19/2022,06/19/2022,0,0,0,0,0,0,0,0,25240,25240,0,0,4885,,,,0,51.8
22710919,2474,218,iPad,04/13/2022,04/13/2022,3,3,3,3,0,0,0,0,947,947,1251,1248,,,,,0,0
23371014,14677,67,Wallet,06/12/2022,06/12/2022,9,2,0,0,997,0,39,39,6897,6897,0,0,06/01/2022,913,,,0,0
22240504,17439,65,Drivers License,03/19/2022,03/20/2022,0,0,0,0,0,0,0,0,20304,20304,104,0,,,,,0,
22084604,12995,217,Not Listed,03/07/2022,03/07/2022,2,0,0,0,2972,0,44,0,5691,5691,0,0,31034,31034,,,0,0
22868356,7321,332,Blender,05/05/2022,05/05/2022,2,2,0,0,0,0,0,0,0,0,0,0,1221,1221,,,0,0
22327464,16130,65,Drivers License,03/26/2022,03/26/2022,11,0,0,0,0,0,40,0,8554,8554,0,141,,,,,0,0
21633027,16650,67,Wallet,01/24/2022,01/24/2022,5,0,0,0,0,0,39,0,22177,25246,0,0,B37,,,,0,0
22754876,16650,146,Prescription glasses,04/21/2022,04/21/2022,0,9,0,8,0,0,0,0,25267,25267,0,0,"BxM 2 bus , 4.25 pm from midtown",,,,14.35,0
21546491,16910,140,Fanny pack,01/16/2022,01/16/2022,12,11,0,0,0,0,0,0,16434,16434,0,0,,,,,0,0
22027437,14066,442,Club Membership Card,03/01/2022,03/03/2022,0,0,0,0,97,0,0,0,0,0,0,0,,,,,0,0
22744442,4801,349,Bed Sheets,04/25/2022,04/26/2022,8,9,0,0,0,0,0,0,3204,3204,0,0,,,,,0,0
21834330,16650,101,Ring,02/09/2022,02/09/2022,0,0,0,0,0,0,0,0,22177,25239,0,0,,,,,0,0
22319847,16843,2,Pants,03/24/2022,03/26/2022,4,4,0,0,0,0,0,21,15195,15195,0,0,,,,,0,0
21118257,16130,429,Disney Lanyards,12/08/2021,12/08/2021,4,4,0,0,0,0,0,0,8555,8555,0,0,,,,,0,0
23035059,17253,354,Magnified Makeup Mirror,05/16/2022,05/16/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
23000474,2474,218,iPad,05/14/2022,05/16/2022,16,16,2,3,0,0,0,0,168,950,0,0,1673,,GG7FN3JWQ1GJ,GG7FN3JWQ1GJ,0,0
21989392,16130,471,Tickets - Entertainment or Sports,02/27/2022,02/28/2022,2,0,0,0,2838,0,39,0,8554,8554,0,0,,,,,0,0
23495900,11422,176,Watch,06/20/2022,06/20/2022,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0
22933868,16650,451,MTA Metrocard,05/06/2022,05/06/2022,0,0,0,0,0,0,0,0,25241,25241,0,0,BX19,,,,0,0
23189148,16909,66,Credit or Debit card,05/29/2022,05/30/2022,0,0,0,0,696,696,0,0,16146,16146,0,0,,,,,0,0
21510614,7585,146,Prescription glasses,01/09/2022,01/12/2022,2,2,2,2,0,0,0,0,0,0,0,0,,,,,0,0
21407334,13939,5,Coat - Jacket,01/01/2022,01/02/2022,8,8,0,0,0,0,3,0,0,0,0,0,,,,,0,0
21835584,14677,237,Garment bag,02/14/2022,02/15/2022,2,2,0,0,0,0,0,0,6487,6487,0,0,2/9 thru 2/14,voy 092 02/09/22,,,0,0
22022039,2474,381,Key Chain,02/26/2022,02/26/2022,6,3,0,0,0,0,0,0,948,948,0,0,UA53,53,,,0,0
